ts,open,high,low,close,volume
1767321000000,88395.6,88426.4,88382.3,88415.0,58.772
1767321300000,88415.0,88444.0,88403.1,88426.0,42.375
1767321600000,88426.0,88491.1,88425.9,88449.9,65.366
1767321900000,88449.9,88526.9,88431.5,88522.4,141.024
1767322200000,88522.4,88606.8,88519.9,88580.0,125.29
1767322500000,88580.0,88615.5,88562.9,88608.7,73.681
1767322800000,88608.7,88626.8,88540.8,88565.0,63.167
1767323100000,88565.0,88786.0,88557.6,88725.1,324.9
1767323400000,88725.1,88946.2,88725.1,88934.7,347.903
1767323700000,88934.7,88959.5,88778.7,88833.4,265.299
1767324000000,88833.4,88853.6,88777.9,88793.4,194.488
1767324300000,88793.4,88891.0,88790.6,88851.9,104.942
1767324600000,88851.9,88908.8,88814.4,88824.5,98.57
1767324900000,88824.5,88967.4,88815.2,88940.7,108.975
1767325200000,88940.7,89100.0,88926.6,88941.2,649.545
1767325500000,88941.2,89082.8,88941.2,89024.4,277.071
1767325800000,89024.4,89082.4,89018.0,89069.6,194.139
1767326100000,89069.6,89100.0,88840.0,88919.8,300.529
1767326400000,88919.8,88965.1,88855.0,88855.0,150.696
1767326700000,88855.0,88894.2,88786.0,88830.3,164.716
1767327000000,88830.3,88866.3,88782.8,88789.3,130.958
1767327300000,88789.3,88823.1,88780.0,88791.2,90.251
1767327600000,88791.2,88800.1,88695.2,88771.2,229.999
1767327900000,88771.2,88799.9,88651.1,88707.4,276.592
1767328200000,88707.4,88788.0,88707.4,88774.9,82.363
1767328500000,88774.9,88808.6,88753.4,88789.7,67.482
1767328800000,88789.7,88810.0,88686.3,88692.2,74.008
1767329100000,88692.2,88718.3,88675.3,88679.9,41.777
1767329400000,88679.9,88750.0,88675.7,88683.8,81.592
1767329700000,88683.8,88683.9,88600.0,88605.0,143.508
1767330000000,88605.0,88641.3,88600.0,88632.9,132.447
1767330300000,88632.9,88668.5,88625.2,88662.2,59.521
1767330600000,88662.2,88692.0,88638.2,88639.6,81.169
1767330900000,88639.6,88731.9,88639.5,88724.5,86.404
1767331200000,88724.5,88724.6,88561.1,88603.9,155.192
1767331500000,88603.9,88604.0,88537.9,88547.8,66.444
1767331800000,88547.8,88587.4,88530.4,88587.4,81.202
1767332100000,88587.4,88654.2,88587.4,88625.7,79.79
1767332400000,88625.7,88664.5,88625.6,88643.1,24.78
1767332700000,88643.1,88714.3,88643.1,88686.8,99.121
1767333000000,88686.8,88755.0,88686.8,88735.1,52.463
1767333300000,88735.1,88757.2,88712.0,88724.6,64.16
1767333600000,88724.6,88826.8,88692.6,88762.0,109.245
1767333900000,88762.0,88774.2,88690.0,88715.8,47.378
1767334200000,88715.8,88786.8,88715.8,88753.7,28.489
1767334500000,88753.7,88822.0,88753.6,88808.8,53.71
1767334800000,88808.8,88850.0,88784.0,88846.5,53.877
1767335100000,88846.5,88900.0,88821.2,88884.3,102.488
1767335400000,88884.3,88924.3,88880.1,88916.1,122.316
1767335700000,88916.1,89000.0,88905.8,88998.1,129.506
1767336000000,88998.1,89061.8,88942.6,88945.8,274.026
1767336300000,88945.8,89018.6,88940.0,88959.9,111.309
1767336600000,88959.9,89014.0,88959.5,88975.8,50.873
1767336900000,88975.8,88985.8,88888.3,88910.9,111.317
1767337200000,88910.9,88967.1,88910.9,88940.4,94.206
1767337500000,88940.4,88979.6,88940.4,88979.6,43.054
1767337800000,88979.6,89030.0,88959.4,89004.2,95.734
1767338100000,89004.2,89010.0,88870.0,88965.0,193.102
1767338400000,88965.0,88993.2,88915.9,88949.9,113.282
1767338700000,88949.9,88958.5,88832.0,88867.7,134.096
1767339000000,88867.7,88896.5,88817.1,88842.0,114.435
1767339300000,88842.0,88845.4,88826.7,88845.4,56.84
1767339600000,88845.4,88871.4,88811.0,88834.9,95.815
1767339900000,88834.9,88864.0,88825.0,88831.8,74.116
1767340200000,88831.8,88869.8,88820.0,88845.9,80.849
1767340500000,88845.9,88875.0,88809.8,88838.9,123.253
1767340800000,88838.9,88880.0,88774.3,88813.2,123.173
1767341100000,88813.2,88958.8,88813.2,88947.8,185.214
1767341400000,88947.8,89078.4,88940.0,89044.7,165.784
1767341700000,89044.7,89050.0,88950.0,88972.8,101.238
1767342000000,88972.8,89080.7,88972.7,89075.5,95.966
1767342300000,89075.5,89086.0,89028.6,89029.4,81.872
1767342600000,89029.4,89099.0,88984.2,89099.0,110.607
1767342900000,89099.0,89150.0,89035.6,89062.3,177.72
1767343200000,89062.3,89093.3,89055.5,89068.8,42.044
1767343500000,89068.8,89093.3,89042.3,89086.0,90.913
1767343800000,89086.0,89120.9,89042.5,89050.0,114.458
1767344100000,89050.0,89172.0,89050.0,89144.1,156.68
1767344400000,89144.1,89195.3,89104.8,89124.9,150.317
1767344700000,89124.9,89130.0,89096.4,89121.8,110.183
1767345000000,89121.8,89300.0,89121.7,89222.1,676.016
1767345300000,89222.1,89250.0,89080.1,89112.9,276.262
1767345600000,89112.9,89197.7,89112.9,89132.7,152.692
1767345900000,89132.7,89164.1,89130.2,89143.0,67.696
1767346200000,89143.0,89208.6,89130.2,89140.1,129.294
1767346500000,89140.1,89175.9,89100.0,89113.2,157.912
1767346800000,89113.2,89231.9,89112.2,89231.8,336.153
1767347100000,89231.8,89479.1,89187.5,89462.5,709.135
1767347400000,89462.5,89474.0,89295.7,89429.9,357.784
1767347700000,89429.9,89450.0,89340.9,89449.9,223.922
1767348000000,89449.9,89542.0,89428.8,89478.0,567.39
1767348300000,89478.0,89800.0,89475.8,89694.1,1076.803
1767348600000,89694.1,89837.4,89650.0,89813.3,606.256
1767348900000,89813.3,89946.0,89813.2,89861.9,1212.719
1767349200000,89861.9,89878.8,89721.6,89736.7,312.769
1767349500000,89736.7,89788.3,89555.9,89577.3,430.622
1767349800000,89577.3,89650.0,89572.5,89588.4,136.895
1767350100000,89588.4,89672.3,89577.0,89614.2,249.142
1767350400000,89614.2,89698.3,89614.1,89674.5,160.216
1767350700000,89674.5,89731.0,89674.4,89716.8,125.017
1767351000000,89716.8,89731.8,89603.1,89603.2,214.036
1767351300000,89603.2,89646.6,89603.2,89638.2,86.206
1767351600000,89638.2,89655.1,89552.7,89566.1,211.609
1767351900000,89566.1,89601.8,89504.3,89504.3,177.446
1767352200000,89504.3,89521.7,89491.5,89507.6,97.14
1767352500000,89507.6,89507.7,89368.1,89476.5,423.9
1767352800000,89476.5,89536.8,89476.5,89499.8,192.95
1767353100000,89499.8,89499.8,89323.1,89340.8,231.002
1767353400000,89340.8,89441.0,89340.8,89407.2,235.624
1767353700000,89407.2,89510.0,89407.1,89452.5,161.829
1767354000000,89452.5,89500.0,89380.0,89499.7,246.219
1767354300000,89499.7,89549.8,89462.9,89506.8,203.596
